number,player,team_name,team_abbr,season,position,nationality,age,height,weight,shoots,catches,experience,birth_date,height_ft,height_cm,season_short,link
23,Alexander Edler,Vancouver Canucks,VAN,2020-21,D,se,34,6-3,215,L,-,14,"April 21, 1986",6.25,190.5,2021,https://www.hockey-reference.com/players/e/edleral01.html
21,Loui Eriksson,Vancouver Canucks,VAN,2020-21,LW,se,35,6-2,179,L,-,14,"July 17, 1985",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/e/erikslo01.html
41,Jonah Gadjovich,Vancouver Canucks,VAN,2020-21,LW,ca,22,6-2,209,L,-,0,"October 12, 1998",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/g/gadjojo01.html
96,Adam Gaudette,Vancouver Canucks,VAN,2020-21,C,us,24,6-1,170,R,-,3,"October 3, 1996",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/g/gaudead01.html
44,Tyler Graovac,Vancouver Canucks,VAN,2020-21,C,ca,27,6-5,208,L,-,5,"April 27, 1993",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/g/graovty01.html
27,Travis Hamonic,Vancouver Canucks,VAN,2020-21,D,ca,30,6-2,205,R,-,10,"August 16, 1990",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/h/hamontr01.html
13,Jayce Hawryluk,Vancouver Canucks,VAN,2020-21,C,ca,25,5-11,196,R,-,2,"January 1, 1996",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/h/hawryja01.html
15-36,Matthew Highmore,Vancouver Canucks,VAN,2020-21,LW,ca,24,5-11,188,L,-,2,"February 27, 1996",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/h/highmma01.html
36,Nils Hoglander,Vancouver Canucks,VAN,2020-21,LW,se,20,5-9,185,L,-,0,"December 20, 2000",5.75,175.26,2021,https://www.hockey-reference.com/players/h/hoglani01.html
49,Braden Holtby,Vancouver Canucks,VAN,2020-21,G,ca,31,6-1,215,-,L,10,"September 16, 1989",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/h/holtbbr01.html
53,Bo Horvat,Vancouver Canucks,VAN,2020-21,C,ca,25,6-0,215,L,-,6,"April 5, 1995",6,182.88,2021,https://www.hockey-reference.com/players/h/horvabo01.html
43,Quinn Hughes,Vancouver Canucks,VAN,2020-21,D,us,21,5-10,175,L,-,2,"October 14, 1999",5.83333333333333,177.8,2021,https://www.hockey-reference.com/players/h/hughequ01.html
48,Olli Juolevi,Vancouver Canucks,VAN,2020-21,D,fi,22,6-2,182,L,-,0,"May 5, 1998",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/j/juoleol01.html
78,Kole Lind,Vancouver Canucks,VAN,2020-21,RW,ca,22,6-1,178,R,-,0,"October 16, 1998",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/l/lindko01.html
58,William Lockwood,Vancouver Canucks,VAN,2020-21,RW,us,22,5-11,180,R,-,0,"June 20, 1998",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/l/lockwwi01.html
71,Zack MacEwen,Vancouver Canucks,VAN,2020-21,C,ca,24,6-3,205,R,-,2,"July 8, 1996",6.25,190.5,2021,https://www.hockey-reference.com/players/m/macewza01.html
56,Marc Michaelis,Vancouver Canucks,VAN,2020-21,F,de,25,5-11,187,L,-,0,"July 31, 1995",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/m/michama01.html
9,J.T. Miller,Vancouver Canucks,VAN,2020-21,C,us,27,6-1,218,L,-,8,"March 14, 1993",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/m/millejt01.html
64,Tyler Motte,Vancouver Canucks,VAN,2020-21,C,us,25,5-10,192,L,-,4,"March 10, 1995",5.83333333333333,177.8,2021,https://www.hockey-reference.com/players/m/mottety01.html
57,Tyler Myers,Vancouver Canucks,VAN,2020-21,D,us,30,6-8,229,R,-,11,"February 1, 1990",6.66666666666667,203.2,2021,https://www.hockey-reference.com/players/m/myersty01.html
70,Tanner Pearson,Vancouver Canucks,VAN,2020-21,LW,ca,28,6-1,201,L,-,7,"August 10, 1992",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/p/pearsta01.html
40,Elias Pettersson,Vancouver Canucks,VAN,2020-21,C,se,22,6-2,176,L,-,2,"November 12, 1998",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/p/petteel01.html
25,Brogan Rafferty,Vancouver Canucks,VAN,2020-21,D,us,25,6-1,200,R,-,1,"May 28, 1995",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/r/raffebr01.html
3,Jack Rathbone,Vancouver Canucks,VAN,2020-21,D,us,21,5-10,177,L,-,0,"May 20, 1999",5.83333333333333,177.8,2021,https://www.hockey-reference.com/players/r/rathbja01.html
26,Antoine Roussel,Vancouver Canucks,VAN,2020-21,LW,fr,31,5-11,199,L,-,8,"November 21, 1989",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/r/roussan01.html
88,Nate Schmidt,Vancouver Canucks,VAN,2020-21,D,us,29,6-0,192,L,-,7,"July 16, 1991",6,182.88,2021,https://www.hockey-reference.com/players/s/schmina01.html
20,Brandon Sutter,Vancouver Canucks,VAN,2020-21,C/RW,us,31,6-3,190,R,-,12,"February 14, 1989",6.25,190.5,2021,https://www.hockey-reference.com/players/s/suttebr03.html
24,Jimmy Vesey,Vancouver Canucks,VAN,2020-21,LW,us,27,6-3,202,L,-,4,"May 26, 1993",6.25,190.5,2021,https://www.hockey-reference.com/players/v/veseyji02.html
18,Jake Virtanen,Vancouver Canucks,VAN,2020-21,RW,ca,24,6-1,226,R,-,5,"August 17, 1996",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/v/virtaja01.html
38,Patrick Brown,Vegas Golden Knights,VEG,2020-21,C,us,28,6-1,210,R,-,4,"May 29, 1992",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/b/brownpa02.html
28,William Carrier,Vegas Golden Knights,VEG,2020-21,LW,ca,26,6-2,218,L,-,4,"December 20, 1994",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/c/carriwi01.html
52,Dylan Coghlan,Vegas Golden Knights,VEG,2020-21,D,ca,22,6-2,190,R,-,0,"February 19, 1998",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/c/coghldy01.html
35,Oscar Dansk,Vegas Golden Knights,VEG,2020-21,G,se,26,6-3,195,-,-,2,"February 28, 1994",6.25,190.5,2021,https://www.hockey-reference.com/players/d/danskos01.html
29,Marc-Andre Fleury,Vegas Golden Knights,VEG,2020-21,G,ca,36,6-2,185,-,L,16,"November 28, 1984",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/f/fleurma01.html
9,Cody Glass,Vegas Golden Knights,VEG,2020-21,C,ca,21,6-3,206,R,-,1,"April 1, 1999",6.25,190.5,2021,https://www.hockey-reference.com/players/g/glassco01.html
14,Nicolas Hague,Vegas Golden Knights,VEG,2020-21,D,ca,22,6-6,215,L,-,1,"December 5, 1998",6.5,198.12,2021,https://www.hockey-reference.com/players/h/hagueni01.html
22,Nick Holden,Vegas Golden Knights,VEG,2020-21,D,ca,33,6-4,214,L,-,9,"May 15, 1987",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/h/holdeni01.html
26,Mattias Janmark,Vegas Golden Knights,VEG,2020-21,C,se,28,6-1,195,L,-,4,"December 8, 1992",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/j/janmama02.html
13,Tomas Jurco,Vegas Golden Knights,VEG,2020-21,RW,cs,28,6-1,188,L,-,6,"December 28, 1992",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/j/jurcoto01.html
71,William Karlsson,Vegas Golden Knights,VEG,2020-21,C,se,28,6-1,189,L,-,6,"January 8, 1993",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/k/karlswi01.html
55,Keegan Kolesar,Vegas Golden Knights,VEG,2020-21,RW,ca,23,6-2,227,R,-,1,"April 8, 1997",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/k/koleske01.html
18,Peyton Krebs,Vegas Golden Knights,VEG,2020-21,C,ca,20,5-11,181,L,-,0,"January 26, 2001",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/k/krebspe01.html
90,Robin Lehner,Vegas Golden Knights,VEG,2020-21,G,se,29,6-4,240,-,L,10,"July 24, 1991",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/l/lehnero01.html
81,Jonathan Marchessault,Vegas Golden Knights,VEG,2020-21,C,ca,30,5-9,180,R,-,7,"December 27, 1990",5.75,175.26,2021,https://www.hockey-reference.com/players/a/audymjo01.html
23,Alec Martinez,Vegas Golden Knights,VEG,2020-21,D,us,33,6-1,209,L,-,11,"July 26, 1987",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/m/martial01.html
3,Brayden McNabb,Vegas Golden Knights,VEG,2020-21,D,ca,30,6-4,212,L,-,8,"January 21, 1991",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/m/mcnabbr01.html
92,Tomas Nosek,Vegas Golden Knights,VEG,2020-21,C,cs,28,6-2,205,L,-,5,"September 1, 1992",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/n/nosekto01.html
67,Max Pacioretty,Vegas Golden Knights,VEG,2020-21,LW,us,32,6-2,206,L,-,12,"November 20, 1988",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/p/pacioma01.html
7,Alex Pietrangelo,Vegas Golden Knights,VEG,2020-21,D,ca,31,6-3,210,R,-,12,"January 18, 1990",6.25,190.5,2021,https://www.hockey-reference.com/players/p/pietral01.html
75,Ryan Reaves,Vegas Golden Knights,VEG,2020-21,RW,ca,34,6-2,225,R,-,10,"January 20, 1987",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/r/reavery01.html
10,Nicolas Roy,Vegas Golden Knights,VEG,2020-21,C,ca,23,6-4,205,R,-,3,"February 5, 1997",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/r/royni01.html
15,Dylan Sikura,Vegas Golden Knights,VEG,2020-21,C,ca,25,5-11,170,L,-,3,"June 1, 1995",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/s/sikurdy01.html
19,Reilly Smith,Vegas Golden Knights,VEG,2020-21,RW,ca,29,6-0,185,L,-,9,"April 1, 1991",6,182.88,2021,https://www.hockey-reference.com/players/s/smithre01.html
20,Chandler Stephenson,Vegas Golden Knights,VEG,2020-21,C,ca,26,6-0,203,L,-,5,"April 22, 1994",6,182.88,2021,https://www.hockey-reference.com/players/s/stephch02.html
61,Mark Stone,Vegas Golden Knights,VEG,2020-21,RW,ca,28,6-4,219,R,-,8,"May 13, 1992",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/s/stonema01.html
27,Shea Theodore,Vegas Golden Knights,VEG,2020-21,D,ca,25,6-2,195,L,-,5,"August 3, 1995",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/t/theodsh01.html
36,Logan Thompson,Vegas Golden Knights,VEG,2020-21,G,ca,23,6-4,201,-,L,0,"February 25, 1997",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/t/thomplo01.html
89,Alex Tuch,Vegas Golden Knights,VEG,2020-21,RW,us,24,6-4,222,R,-,4,"May 10, 1996",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/t/tuchal01.html
2,Zach Whitecloud,Vegas Golden Knights,VEG,2020-21,D,ca,24,6-2,209,R,-,2,"November 28, 1996",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/w/whiteza01.html
22,Mason Appleton,Winnipeg Jets,WPG,2020-21,C,us,25,6-2,193,R,-,2,"January 15, 1996",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/a/applema01.html
88,Nathan Beaulieu,Winnipeg Jets,WPG,2020-21,D,ca,28,6-2,201,L,-,8,"December 5, 1992",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/b/beaulna01.html
40,Jordie Benn,Winnipeg Jets,WPG,2020-21,D,ca,33,6-2,199,L,-,9,"July 26, 1987",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/b/bennjo01.html
30,Laurent Brossoit,Winnipeg Jets,WPG,2020-21,G,ca,27,6-3,204,-,-,6,"March 23, 1993",6.25,190.5,2021,https://www.hockey-reference.com/players/b/brossla01.html
81,Kyle Connor,Winnipeg Jets,WPG,2020-21,LW,us,24,6-1,183,L,-,4,"December 9, 1996",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/c/connoky01.html
9,Andrew Copp,Winnipeg Jets,WPG,2020-21,C,us,26,6-1,206,L,-,6,"July 8, 1994",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/c/coppan01.html
2,Dylan DeMelo,Winnipeg Jets,WPG,2020-21,D,ca,27,6-1,194,R,-,5,"May 1, 1993",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/d/demeldy01.html
13,Pierre-Luc Dubois,Winnipeg Jets,WPG,2020-21,LW,ca,22,6-3,218,L,-,3,"June 24, 1998",6.25,190.5,2021,https://www.hockey-reference.com/players/d/duboipi01.html
27,Nikolaj Ehlers,Winnipeg Jets,WPG,2020-21,LW,dk,24,6-0,172,L,-,5,"February 14, 1996",6,182.88,2021,https://www.hockey-reference.com/players/e/ehlerni01.html
24,Derek Forbort,Winnipeg Jets,WPG,2020-21,D,us,28,6-4,219,L,-,5,"March 4, 1992",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/f/forbode01.html
19,David Gustafsson,Winnipeg Jets,WPG,2020-21,C,se,20,6-2,196,L,-,1,"April 11, 2000",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/g/gustada01.html
12,Jansen Harkins,Winnipeg Jets,WPG,2020-21,C,us,23,6-2,195,L,-,1,"May 23, 1997",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/h/harkija01.html
14,Ville Heinola,Winnipeg Jets,WPG,2020-21,D,fi,19,6-0,181,L,-,1,"March 2, 2001",6,182.88,2021,https://www.hockey-reference.com/players/h/heinovi01.html
37,Connor Hellebuyck,Winnipeg Jets,WPG,2020-21,G,us,27,6-4,207,-,-,5,"May 19, 1993",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/h/helleco01.html
NA,Patrik Laine,Winnipeg Jets,WPG,2020-21,RW,fi,22,6-5,210,R,-,4,"April 19, 1998",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/l/lainepa01.html
23,Trevor Lewis,Winnipeg Jets,WPG,2020-21,C,us,34,6-1,202,R,-,12,"January 8, 1987",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/l/lewistr01.html
17,Adam Lowry,Winnipeg Jets,WPG,2020-21,LW,us,27,6-5,210,L,-,6,"March 29, 1993",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/l/lowryad01.html
44,Josh Morrissey,Winnipeg Jets,WPG,2020-21,D,ca,25,6-0,195,L,-,5,"March 28, 1995",6,182.88,2021,https://www.hockey-reference.com/players/m/morrijo04.html
8,Sami Niku,Winnipeg Jets,WPG,2020-21,D,fi,24,6-1,194,L,-,3,"October 10, 1996",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/n/nikusa01.html
85,Mathieu Perreault,Winnipeg Jets,WPG,2020-21,C,ca,33,5-10,188,L,-,11,"January 5, 1988",5.83333333333333,177.8,2021,https://www.hockey-reference.com/players/p/perrema01.html
4,Neal Pionk,Winnipeg Jets,WPG,2020-21,D,us,25,6-0,190,R,-,3,"July 29, 1995",6,182.88,2021,https://www.hockey-reference.com/players/p/pionkne01.html
3,Tucker Poolman,Winnipeg Jets,WPG,2020-21,D,us,27,6-2,199,R,-,2,"June 8, 1993",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/p/poolmtu01.html
55,Mark Scheifele,Winnipeg Jets,WPG,2020-21,C,ca,27,6-3,207,R,-,9,"March 15, 1993",6.25,190.5,2021,https://www.hockey-reference.com/players/s/scheima01.html
64,Logan Stanley,Winnipeg Jets,WPG,2020-21,D,ca,22,6-7,231,-,-,0,"May 26, 1998",6.58333333333333,200.66,2021,https://www.hockey-reference.com/players/s/stanllo01.html
25,Paul Stastny,Winnipeg Jets,WPG,2020-21,C,ca,35,6-0,194,L,-,14,"December 27, 1985",6,182.88,2021,https://www.hockey-reference.com/players/s/stastpa01.html
11,Nate Thompson,Winnipeg Jets,WPG,2020-21,C,us,36,6-1,205,L,-,13,"October 5, 1984",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/t/thompna01.html
21,Dominic Toninato,Winnipeg Jets,WPG,2020-21,C,us,26,6-2,201,L,-,3,"March 9, 1994",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/t/tonindo01.html
93,Kristian Vesalainen,Winnipeg Jets,WPG,2020-21,W,fi,21,6-3,207,L,-,1,"June 1, 1999",6.25,190.5,2021,https://www.hockey-reference.com/players/v/vesalkr01.html
26,Blake Wheeler,Winnipeg Jets,WPG,2020-21,RW,us,34,6-5,225,R,-,12,"August 31, 1986",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/w/wheelbl01.html
31,Craig Anderson,Washington Capitals,WSH,2020-21,G,us,39,6-2,186,-,L,17,"May 21, 1981",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/a/andercr01.html
19,Nicklas Backstrom,Washington Capitals,WSH,2020-21,C,se,33,6-1,206,L,-,13,"November 23, 1987",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/b/backsni02.html
74,John Carlson,Washington Capitals,WSH,2020-21,D,us,31,6-3,215,R,-,11,"January 10, 1990",6.25,190.5,2021,https://www.hockey-reference.com/players/c/carlsjo01.html
28,Daniel Carr,Washington Capitals,WSH,2020-21,LW,ca,29,6-0,186,L,-,5,"November 1, 1991",6,182.88,2021,https://www.hockey-reference.com/players/c/carrda01.html
33,Zdeno Chara,Washington Capitals,WSH,2020-21,D,cs,43,6-9,250,L,-,22,"March 18, 1977",6.75,205.74,2021,https://www.hockey-reference.com/players/c/charazd01.html
4,Brenden Dillon,Washington Capitals,WSH,2020-21,D,ca,30,6-4,225,L,-,9,"November 13, 1990",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/d/dillobr01.html
26,Nic Dowd,Washington Capitals,WSH,2020-21,C,us,30,6-1,192,R,-,5,"May 27, 1990",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/d/dowdni01.html
20,Lars Eller,Washington Capitals,WSH,2020-21,C,dk,31,6-2,208,L,-,11,"May 8, 1989",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/e/ellerla01.html
62,Carl Hagelin,Washington Capitals,WSH,2020-21,LW,se,32,5-11,185,L,-,9,"August 23, 1988",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/h/hagelca01.html
21,Garnet Hathaway,Washington Capitals,WSH,2020-21,RW,us,29,6-2,212,R,-,5,"November 23, 1991",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/h/hathaga01.html
3,Nick Jensen,Washington Capitals,WSH,2020-21,D,us,30,6-1,205,R,-,4,"September 21, 1990",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/j/jenseni02.html
92,Evgeny Kuznetsov,Washington Capitals,WSH,2020-21,C,ru,28,6-1,205,L,-,7,"May 19, 1992",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/k/kuzneev01.html
16,Philippe Maillet,Washington Capitals,WSH,2020-21,F,ca,28,5-10,174,L,-,0,"November 7, 1992",5.83333333333333,177.8,2021,https://www.hockey-reference.com/players/m/maillph01.html
39,Anthony Mantha,Washington Capitals,WSH,2020-21,RW,ca,26,6-5,234,L,-,5,"September 16, 1994",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/m/manthan01.html
24,Connor McMichael,Washington Capitals,WSH,2020-21,C,ca,20,6-0,183,L,-,0,"January 15, 2001",6,182.88,2021,https://www.hockey-reference.com/players/m/mcmicco01.html
9,Dmitry Orlov,Washington Capitals,WSH,2020-21,D,su,29,5-11,211,L,-,8,"July 23, 1991",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/o/orlovdm01.html
77,T.J. Oshie,Washington Capitals,WSH,2020-21,C/RW,us,34,5-11,196,R,-,12,"December 23, 1986",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/o/oshietj01.html
8,Alex Ovechkin,Washington Capitals,WSH,2020-21,LW,su,35,6-3,238,R,-,15,"September 17, 1985",6.25,190.5,2021,https://www.hockey-reference.com/players/o/ovechal01.html
14,Richard Panik,Washington Capitals,WSH,2020-21,RW,cs,29,6-2,210,L,-,8,"February 7, 1991",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/p/panikri01.html
40,Garrett Pilon,Washington Capitals,WSH,2020-21,C,ca,22,6-0,190,R,-,0,"April 13, 1998",6,182.88,2021,https://www.hockey-reference.com/players/p/pilonga01.html
64,Brian Pinho,Washington Capitals,WSH,2020-21,C,us,25,6-1,190,-,-,0,"May 11, 1995",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/p/pinhobr01.html
17,Michael Raffl,Washington Capitals,WSH,2020-21,LW,at,32,6-1,205,L,-,7,"December 1, 1988",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/r/rafflmi01.html
30,Ilya Samsonov,Washington Capitals,WSH,2020-21,G,ru,23,6-3,200,-,L,1,"February 22, 1997",6.25,190.5,2021,https://www.hockey-reference.com/players/s/samsoil01.html
2,Justin Schultz,Washington Capitals,WSH,2020-21,D,ca,30,6-2,186,R,-,8,"July 6, 1990",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/s/schulju01.html
23,Michael Sgarbossa,Washington Capitals,WSH,2020-21,C,ca,28,6-0,182,L,-,5,"July 25, 1992",6,182.88,2021,https://www.hockey-reference.com/players/s/sgarbmi01.html
73,Conor Sheary,Washington Capitals,WSH,2020-21,LW,us,28,5-9,178,L,-,5,"June 8, 1992",5.75,175.26,2021,https://www.hockey-reference.com/players/s/shearco01.html
34,Jonas Siegenthaler,Washington Capitals,WSH,2020-21,D,ch,23,6-2,218,L,-,2,"May 6, 1997",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/s/siegejo01.html
10,Daniel Sprong,Washington Capitals,WSH,2020-21,RW,nl,23,6-0,200,R,-,4,"March 17, 1997",6,182.88,2021,https://www.hockey-reference.com/players/s/spronda01.html
57,Trevor van Riemsdyk,Washington Capitals,WSH,2020-21,D,us,29,6-3,188,R,-,6,"July 24, 1991",6.25,190.5,2021,https://www.hockey-reference.com/players/v/vanritr01.html
41,Vitek Vanecek,Washington Capitals,WSH,2020-21,G,cz,25,6-2,187,-,-,0,"January 9, 1996",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/v/vanecvi01.html
13,Jakub Vrana,Washington Capitals,WSH,2020-21,LW,cz,24,6-0,195,L,-,4,"February 28, 1996",6,182.88,2021,https://www.hockey-reference.com/players/v/vranaja01.html
43,Tom Wilson,Washington Capitals,WSH,2020-21,RW,ca,26,6-4,220,R,-,7,"March 29, 1994",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/w/wilsoto01.html
